txn_volume,decline_rate,delay_hours,carbon_intensity,esg_score,sustainability_score
7417,2.3437484700462337,0.48976088372084514,34.778753128725775,81.91370454193346,81.0
13490,0.676985004103839,0.7553083419125467,20.34060934302257,84.25663858698087,85.53
10600,0.8919657248382904,0.5872208576724811,34.05981925982379,85.44623444597953,83.6
13783,0.5904545778210761,0.49904281906255554,21.68909827045512,89.68875861997402,88.8
12034,1.1506606615265287,0.16802354563953797,23.564537488042156,88.56167457003367,87.91
7954,1.277354579378964,0.5305050586894189,23.525787403313146,85.34145088846769,85.59
11971,1.0426980635477918,0.7930376950729844,39.47630906348191,94.7977287318947,87.88
11858,2.1574750183038587,0.19805881066556685,42.3813463779627,89.0866222903533,84.13
12298,1.2135066533871786,0.4628307566546157,37.50106295291479,83.55840187603992,81.81
8205,1.0618690193747615,0.7141611503495688,48.86517645423626,81.52673708930605,78.11
11759,1.585392166316497,0.6185380324279431,31.246117385711123,82.29288708776498,82.03
11120,0.7818484499495253,0.5879110186966876,28.57136258845582,83.68936592576762,83.68
8990,2.1043939615080793,0.5917388587909765,46.057973845683804,82.41022059889333,79.01
12299,0.6491012873595416,0.3516438058538286,26.70787515558358,82.79850536076958,83.79
11805,2.4737738732010346,0.3055142909851454,48.89667618321834,84.2764275304077,79.74
10572,2.044489538593315,0.6665528088349596,20.36463424069449,82.60060392942133,84.21
12975,0.8974313630683448,0.6670793762754266,49.09636480122917,93.45148136939638,85.32
12280,0.5110442342472048,0.7069506230060726,21.294797358517283,81.20350618492463,83.6
13320,2.1309228569096685,0.73926838678953,46.73429341094213,87.86767084355382,82.0
11380,1.9137146876952342,0.45793967920265655,35.831033272588996,86.15595240484492,83.5
11158,1.9580143360819746,0.45106140628103975,49.78894388357901,94.7356792536291,85.85
12098,2.0425406933718913,0.6588066252767426,22.213896942061965,81.68058353252079,83.29
11757,0.6480893034681807,0.5549747515444357,36.61562853203962,85.96783398568613,83.51
9713,1.2169314570885452,0.5913768140803924,49.079076068572974,94.54205649913054,85.95
9203,0.7317381190502594,0.6570548686052707,35.692935325104465,92.9826068884097,87.77
12588,2.2262068517511873,0.7230037392722964,38.88195914405787,92.2560810642392,86.19
10120,1.7465962536551158,0.3365966097960751,40.87246066953851,83.86854240567409,81.29
7966,1.1617960497052984,0.36290806684796084,33.636231943033195,82.56331381085099,82.1
11944,0.6271167005720473,0.16578735788860832,38.8267424025219,90.02964829886646,85.9
12203,1.1219646434313244,0.5047960986973218,37.529429357693004,93.94063983691379,88.02
10432,1.150366644053494,0.12515959165771948,47.034740314729675,88.35144339520895,83.13
7688,1.9592123566761281,0.42591861269272213,21.363391410243736,88.5741903420485,87.86
11243,1.7751149427104262,0.4798512442953037,28.42889568776691,84.19968640490427,83.82
10701,2.274425485152653,0.3005788764897991,48.51234452229676,91.54239399787906,84.24
7341,1.4444298503238986,0.5135832823983075,46.70791351672749,82.80565622836285,79.39
13619,0.7391884918766034,0.1213501749573346,33.669702583571386,84.85518854606366,83.84
12182,1.92648957444599,0.1261437321244501,38.6039779340461,86.38154657924625,83.4
8724,2.021570097233795,0.6758203924617608,28.32143548943398,87.61415568026682,85.62
12479,1.6225543951389925,0.352133448987884,25.64363479171284,83.63614598622621,84.21
13704,2.041934359909122,0.18894235885631938,33.91095214819946,81.72255237108806,81.45
11422,1.4875911927287815,0.46557028203836315,30.600566840781585,89.1593006366245,86.46
8792,1.5454656587639881,0.6389954871690277,37.509683355526164,84.32945829860384,81.99
8759,1.3550820367170993,0.25107471924779023,22.332039108949544,88.71857332133918,88.11
10212,0.5508382534881904,0.5360233330733002,49.23184422998499,82.31544072911304,78.84
7989,0.7157828539866089,0.1597432254956376,49.586322334388086,87.21710152782227,82.04
9262,0.5628583713734685,0.1361772048180254,40.94485142059236,87.98884148827379,84.3
9482,1.7728208225275608,0.4719482420977036,36.08289099032361,80.77735305233641,80.25
7951,1.1287119621526533,0.47844458512707455,29.285828488589832,85.04906417290881,84.36
7722,1.5171413823294055,0.5462009310487447,44.41385059120846,82.0162201540846,79.33
10389,2.3151329478521863,0.6082639336058631,40.54193517661638,80.95062455709152,79.16
9079,0.9985844582977499,0.7830964556237743,24.87850818034674,94.84940348584918,90.85
9717,1.3207658460712595,0.46141024381083673,47.32781553481527,84.83530767462085,80.58
9332,2.0111022770860973,0.3260695310588722,44.67611728769507,92.14811668781952,85.42
10376,0.9575963309832449,0.6566303363380926,48.49399739875772,83.81960982145645,79.65
11524,0.653959819657586,0.289582575883452,41.7715852516508,90.22254083335893,85.29
8500,1.079502905827536,0.40727999449394536,38.402455878073695,91.4034178983453,86.43
7285,0.8224425745080088,0.1549194669395862,32.547291088718566,88.93458110911766,86.45
14311,2.359395304685146,0.11774552039082026,47.9818545006204,87.07364282825237,81.82
10495,2.116240759128834,0.7738538902745475,45.98191668501225,86.17761371220902,81.1
14186,1.766807513020847,0.6851860843585441,21.356560103185682,85.23302399814493,85.65
9065,2.2429211803754354,0.5871819442655887,20.79100923491756,93.94293716371739,90.95
7768,2.1073441537982287,0.386267061089989,31.293901006341486,92.45929111681593,88.2
13733,0.8731401177720717,0.22130602404959204,44.31659992345499,94.47540365999768,87.34
12490,2.2851179969799555,0.20950592986976024,49.618283879448335,81.86445835228317,78.3
14342,1.5786844838313014,0.2751700287152168,24.512506733105845,90.96301212805466,88.93
10057,2.1148803103281253,0.4844586652942844,37.82392146056405,94.07510685231557,87.76
11289,2.2921825998469867,0.6002171458900437,31.426725698930646,82.7184959924849,82.06
13645,1.1360069499437278,0.562138163702412,49.09743193443809,80.99744401050167,77.88
12083,0.7201038490553535,0.29595372786216,45.263567694071256,91.11680973935088,85.11
12232,0.9558703250838834,0.768405696464236,45.149861141334135,88.61709669769868,83.09
9161,1.3542155772525126,0.616527841687038,34.06079479384911,92.62743165137408,87.74
10293,2.1360295318449865,0.48804783675798047,32.44458507012995,82.09658564939434,81.64
12797,2.221461166512687,0.5282045223640466,28.20221215792119,91.92900967789835,88.32
7946,0.5139042610623814,0.393720043699453,21.691264899527813,83.02440980071617,84.93
11926,1.5214946051551315,0.2734116926508102,45.9416712876516,82.45483914298556,79.55
14811,1.334822006297558,0.34918087505588313,44.387030273902326,82.46398696896489,79.85
13016,0.9442156209414605,0.6304922773250584,49.991530198583916,92.21862080347073,84.42
10335,0.7397307346673656,0.11007544204082911,49.89910511221716,89.977958310443,83.67
14068,1.175230342807256,0.1812508483548414,36.66295116807882,87.8459813715368,84.84
11150,2.3858194078250383,0.13220184941522695,43.06962245541531,85.38245726185254,81.77
14810,1.1464058640415105,0.1285101616232791,48.34297189647284,93.15800811219663,85.75
11895,1.5375812434867322,0.6988224088077051,45.48942172032234,85.88667661133952,81.27
11873,1.9060379177903557,0.5925605015660166,27.42044305229593,92.24899159207365,88.7
8481,1.227259204758588,0.43192168036112766,33.516324059302804,86.58702362855328,84.45
8901,2.4435641654419213,0.16848391245570105,23.87478245454485,85.65416644137362,85.72
13305,2.4248945898842225,0.4441311125817827,48.621530817761666,86.9401967850441,81.27
10451,1.0035645916507283,0.43143023954639603,38.1852390335264,84.52066811246213,82.34
11064,1.494497011784771,0.22124130893701066,26.85928416510388,91.21414070264376,88.69
13230,1.1017566196335393,0.40369615446658114,40.15102053217571,87.54080585138719,83.76
7054,1.0696809887549352,0.37895331407816146,38.543847213736875,83.48319042720226,81.68
14643,0.5737738947090656,0.5310950686365515,30.744881540985215,93.49361859911852,89.24
8823,1.7191286679597937,0.5445655556073508,23.40672776598887,85.75836832059817,85.71
12297,1.505358046457723,0.13171280684043118,40.14719586778399,88.15329291670983,84.28
10462,0.6029575024999787,0.3622288302385299,35.6092310271138,93.5970816644682,88.49
14516,1.0572929284732229,0.5381019409999656,43.16955175206918,89.36356993870989,84.13
10079,2.3165317719333074,0.4521953810060614,35.6049050333598,81.75347061062546,80.78
7832,0.9791237813339448,0.6995428888318256,45.5654450095562,94.09748185420213,86.35
11408,0.7897897441824462,0.5610855421332616,36.55720516323457,89.41562079607127,85.54
9806,1.478905520555126,0.21405409895700078,36.82813914606159,85.02358421985629,82.99
12954,2.4713009082212016,0.1493981231803009,46.29960807975035,82.08908108995081,79.1
13103,0.9841105430230008,0.549693494744421,32.10448598637191,91.91037783905443,87.88
13102,1.844271094811757,0.11855791737913528,24.02045685351922,89.3010913389277,88.1
9490,2.023239230657435,0.5100429068914244,20.86348028940017,88.00191637964483,87.51
12886,0.9752750879847993,0.7581611689974703,42.65411767020857,93.40838874576437,86.46
7327,1.9564326972237192,0.5028319245131153,38.60928654060394,91.82895816836796,86.29
14221,1.2355662654385065,0.3717189483445653,41.12239304297671,82.27512319599127,80.4
13904,1.764611661187159,0.5503017529096472,26.388924845267322,84.67583101693322,84.45
10310,1.7670594215217894,0.42077702334406164,24.09114426760309,83.72733709721699,84.47
10300,1.571549368149517,0.4819317525211545,20.436339970036457,91.15919438859015,89.65
13722,0.6805795401088166,0.7590253661435676,30.51762676419791,80.50298652103669,81.24
14218,2.170604991178476,0.370271846460542,37.69753060563899,88.54834527306974,84.57
14776,1.1415601299434717,0.77283339467674,31.76732135299197,91.43688028611035,87.39
10675,0.8730370207997085,0.7337454493692447,33.12424766071187,93.15148455142624,88.27
10054,0.5815502831095278,0.23705379435250754,47.12476083481245,85.1312262307386,81.24
12383,1.6817858863764836,0.14855291061261583,30.44766401069901,92.31885957008019,88.65
14585,1.8551287236845648,0.17054460096419866,35.419684674794325,81.65947605432811,81.18
14970,0.5331756578557123,0.11275527795608481,43.50959038223429,92.69678437601777,86.64
9143,1.524186116598562,0.1661100725291499,31.896283469638107,81.91232993497974,82.14
12207,0.9529915503958759,0.5781047413914499,38.662601006836205,85.9593093584055,82.98
14245,1.7903455808188997,0.1498320539221603,45.87091126240236,91.95943048669331,85.31
8311,0.8487328580099829,0.32328294120563295,48.485618709729266,82.24876141023161,79.07
10191,1.881875476204932,0.6914127176786182,24.41220442787114,83.43877092848962,83.92
13957,1.2734706926010748,0.11629035501507812,47.79762875484484,90.833788525896,84.44
9538,2.373459977473469,0.6701279378122551,34.76348879238614,90.80054804819112,86.15
10983,0.7750418882919865,0.29729834234138,27.74733164896875,89.61721449327946,87.69
11547,1.182132702100517,0.1827153793351594,33.774072687147836,90.4092266670065,86.95
12619,0.7269470424811781,0.5877160157549055,49.40097725856431,88.14086665021394,82.2
7164,2.3493872365571256,0.5402599927459188,34.77854281978609,83.7769858836043,82.07
11277,2.254678706761962,0.7142304094689371,29.862548308625247,85.1854399025588,83.75
13612,1.0158832554303112,0.6145497306627201,39.00202562950177,82.72396575202139,80.91
12005,1.819968092068358,0.662436651269394,27.204368563345792,93.62675842000442,89.53
13878,2.1344444004024314,0.29742420079991455,22.275899843259918,88.75087692149181,87.86
7822,1.6104016231989247,0.22420768064580598,23.866391657319475,86.0127712514546,86.13
7943,1.559301156712013,0.6254303261486008,23.841375168733173,86.930087054662,86.3
13097,0.9837045818009034,0.6647843174870849,24.55708080536883,94.20925009417724,90.65
13150,0.6862055356117984,0.7933535994004713,24.164815179482304,82.3002710467412,83.55
11425,2.2944315159066537,0.3888323738379985,39.226242344096434,88.79344748025196,84.35
7774,2.300836114326661,0.3604126600549482,25.456402531974344,87.58833018326699,86.41
14840,1.7662029145465359,0.6434890725193978,30.370018499715897,89.17181353151972,86.26
9198,1.1780595820974014,0.3385624781771125,46.90365229718036,80.27165275731261,78.09
10156,1.1984191492253218,0.7515301279224953,34.21884920788617,93.08185863416227,87.89
11242,1.9519113577404787,0.7008889262901083,40.02673215563081,93.98177423725419,87.1
10695,2.294220519905154,0.4002958191625129,25.169596136048895,88.47699775383813,86.96
10452,2.2741728485302346,0.6256097474540482,25.768670564260123,90.44976235815338,87.81
7914,2.0597510917152477,0.6281800118592776,21.226058487994365,93.83749071765943,90.81
