txn_volume,decline_rate,delay_hours,carbon_intensity,esg_score,sustainability_score
10029,5.38031172280102,1.7798453951511437,73.35915765007996,55.47277172092673,55.22
8549,3.2057032539370014,1.1069806388269585,75.4445206178907,67.83943000886532,63.55
13598,4.985464988804946,1.7610279025020281,70.77700108199298,67.14188072177562,62.87
8764,5.387371395667557,1.5412665786761104,77.78852554304783,65.9339482542814,60.85
13140,4.336975563267844,1.9629920038589947,64.90571617755069,59.63894192231951,59.54
9645,6.083648814983288,1.341872166038686,71.73244609955282,62.81811991811029,60.18
10716,3.426393012535087,1.632621893133948,89.08236967005863,66.88952670372346,59.66
11605,3.300551126943235,1.9320281055100175,67.74400298103383,64.93533717718338,62.49
12302,5.912755024814413,1.1025097279906793,79.70209993623877,74.75571040429774,66.04
11481,4.981965264824794,1.9372284872364511,69.75570192674084,57.72879505113466,57.25
12693,5.753609585710944,1.6878857223008135,83.20419377059802,68.90289108095187,61.29
14898,4.739309354414985,1.0678370591051718,63.92620982155049,63.086375362085846,62.58
13548,3.9856081329564272,1.3009635669468163,89.09463135235634,63.5639922985123,57.82
9293,6.276409270696799,1.7081720886452816,73.61368624150919,69.35195531316353,63.3
11837,6.197663515875917,1.0673506014687717,67.08151390039392,68.84872302648739,64.97
14758,5.778785883417707,1.5821704601762732,62.20490241990038,74.82511987404376,69.14
9708,4.08858054891985,1.3458830569529567,65.09273715262623,57.5678857890825,58.95
13793,5.360922667476348,1.620915517767477,75.59321845668053,57.08219298768333,55.9
14638,4.443895587760107,1.045742033812513,70.11009529293858,69.48677634257483,65.29
14993,3.3663282933065366,1.8715368061523763,84.86650097647828,66.56773834012819,60.09
13007,6.669254301848971,1.973488969177397,72.92662570985418,60.48321333119612,57.73
12542,3.5472745236758456,1.9688778552856916,67.4614281776289,56.58838737977973,57.43
7900,6.80094941528321,1.7496518317429248,78.5143495981209,56.71316499192861,54.54
13208,4.784023091831823,1.130086240130632,81.20331650656337,72.88381749328236,64.92
10084,3.7405317153544786,1.7582631959290227,65.0112572370285,58.837346494374856,59.42
13356,5.167603789513432,1.0245869164588015,65.02857648864953,61.46743124231041,61.3
9009,6.491783343505633,1.0221235515289973,61.10014280800629,59.53312804453976,60.53
7241,5.928899545638245,1.3236102191495411,82.09206045196922,62.09992611663875,57.74
13636,6.2262445914457984,1.4886431904046658,79.91413582865415,56.38847685492187,54.49
14380,5.63513346684287,1.7704074178077933,74.23892627249441,65.38119581816541,60.92
14860,5.76910625807141,1.6832953766065053,85.32511346907592,56.352251271844295,53.33
9385,6.396782606261278,1.4459027063767484,84.1701045885016,71.00713015644723,62.41
13116,3.9986720354367438,1.273626666281666,77.56063093190257,59.67424163820866,57.82
11268,4.957699854572562,1.9971245001577111,86.04813841539776,65.80023829209021,58.79
7671,3.884837767278409,1.4261813022359728,66.17523630110304,72.60158175122916,67.73
7163,6.9506720319865885,1.4513870243296756,63.357588581931836,68.01754738094388,64.6
7464,6.776237358746453,1.1636238211916692,68.0924883455097,65.6591557310267,62.58
10042,3.1577072454740236,1.7948095487499294,61.712605682679445,61.48667506230751,61.81
11592,5.822300690062754,1.6936822257814885,75.93508584003096,61.66003826116396,58.37
11795,6.700993269662663,1.2207696127887604,88.09817076884885,68.3897391039638,60.18
9442,3.722301380509334,1.0823810456158427,61.180306220055286,74.88278722442335,70.49
11798,5.271780922210517,1.680499302074713,63.66329742030081,68.23678379698757,64.95
13036,6.661953190352167,1.6545112142811353,73.56597084850306,66.15566834740049,61.33
9355,3.1357839143431954,1.2732595269982094,88.01625052583715,69.61301020478493,61.95
12887,5.78968106898736,1.9508635622504102,69.48468314930251,64.30411224567436,61.0
11278,4.189396029490203,1.1510578917809002,75.21704426065178,56.2028468520157,56.27
11724,6.697584781506121,1.432334801042602,61.24718577151177,66.2459363175582,64.06
14961,6.884232980661471,1.9436159201675989,64.45029602886267,74.1525056901076,67.59
9557,6.777065956453736,1.4197273169261222,89.5989036887654,58.50605884715319,53.73
12827,4.8968568666298555,1.6385259476640854,88.95356089308137,68.80009781641331,60.38
7545,6.448170603957253,1.3975943979627943,60.148199428032285,59.01867377318113,60.05
12683,6.378197594140282,1.2742152023486701,88.55435356269717,65.71655368946162,58.53
11719,4.2764018929730225,1.9839776479598283,79.17359813446501,56.93352899293439,55.06
10835,6.315661896602709,1.409334006315043,86.03754883560066,64.0074187251637,57.89
7593,3.1480305388619705,1.8940992036791344,73.64219566901578,70.12326657790493,64.51
11839,5.385079513928212,1.2299546058910862,75.46788085737751,61.95143048477964,59.23
14394,3.920035349150812,1.2131047040250833,74.6653974077076,68.29823448974436,63.66
12864,3.4822675431091152,1.0311340828845115,80.00592772638313,70.90899921579458,64.47
10804,3.3078128065168366,1.651666825375885,64.18953764268939,73.54355638958906,68.64
8459,5.785155103512559,1.3685263437237611,60.89920769618034,59.69284163710907,60.53
13044,4.359499855072265,1.8643582498396372,69.23789824773573,62.986318316186164,60.77
10493,5.899067086115046,1.4732099066915572,81.1404228820994,58.04832026660835,55.36
9601,3.2614253631957695,1.9681934279147217,66.05560356368845,74.8496700431675,68.75
13164,4.261161351322441,1.1855255157031213,80.20297299974752,73.5400193584859,65.62
13697,5.157965169501349,1.8686231679556107,89.09736138321811,65.7991426056112,58.24
9444,6.162892659355855,1.7765968527917417,62.81702147368255,71.84066588752842,66.92
9672,4.27501001172828,1.770921844644052,80.17806354675379,65.41915954544085,60.16
11200,5.503565505748036,1.8447832281168877,73.31250657913714,67.4717137600552,62.32
13335,6.543910992944749,1.761023990942999,86.04426763132517,56.78248864232033,53.14
7016,5.463452752729218,1.6262203216314153,65.31449368342157,70.10540840993616,65.74
10191,3.931837899014535,1.1312448776823876,80.77877856678494,57.5542696727047,56.07
7392,3.097603126226152,1.032526179491252,85.1434586894433,71.52135260505057,63.92
7424,6.4803954956037195,1.9208478478156867,88.3384265842207,70.64056175340772,60.85
13272,3.0850776434015486,1.616650314520738,80.49744084868938,69.17489395485953,62.86
14297,6.498806690736798,1.7965372909761763,74.91524292025282,55.723207610495244,54.7
7571,5.115748536108848,1.4815223515125502,78.53541720603641,61.06256711890657,57.91
10631,6.756270794051584,1.1173081889623946,86.06714953436155,60.26225139821686,55.8
13172,6.195132943094661,1.1251857922025503,77.11829239916489,62.202728149430385,58.91
8120,6.99173644213335,1.6855652872289713,60.911611790905106,56.75285493527677,58.09
14177,4.402847261806841,1.4303058948994627,87.92846086520933,73.73915646062126,63.91
7241,6.068753155724508,1.2005247267003367,80.68580253094683,66.07604481424752,60.49
10897,4.607723654436969,1.4915945467414369,80.29540157331739,61.11048621316047,57.73
11095,4.919502481215636,1.0642089370751342,66.47025457193152,62.93963034148567,61.93
9279,5.51002185287348,1.581971401914399,79.76656410697971,63.94405081009671,59.18
7788,6.4947084567453555,1.2689934044350977,71.81593216962476,67.01188666721235,62.63
14451,6.93633387679718,1.797559100637188,79.53698931124477,65.31358855392996,59.4
7714,6.073093655458073,1.3103619589235738,63.19779090923972,73.38783946428835,68.26
11854,4.6710671286693355,1.4552201490818013,79.73535913809108,64.9392696581166,60.16
9849,4.68542800910828,1.0116205399081006,89.98241177311999,74.84316029646625,64.49
7775,5.9503292063555655,1.072446887794559,61.44636116581668,72.02849915490191,68.07
11026,3.9551085830732093,1.3924935564066847,89.31522552663952,59.170210287146716,55.06
13869,3.4418964525255786,1.4799388347171236,72.20723882168612,73.61190429287832,67.21
9247,4.418488630563106,1.6000205481193037,86.12260351011777,57.32732795770952,54.25
14088,4.148955966616327,1.2916625787093032,83.4715645217482,71.34899416982384,63.58
7078,4.18523248182396,1.6949818861265427,77.01048782960004,62.612465869531604,59.21
14099,3.9344310041996398,1.8601223971892047,82.1534762775398,72.55948640890139,64.06
10926,3.1683727585454475,1.7798509888933498,86.35546683904043,72.361133802149,63.42
7855,3.0714957389336552,1.0396188253483571,72.124209649531,71.11850800235243,66.29
14340,6.950889558944127,1.480506947257829,69.81099484689716,70.80060872614123,64.95
13610,4.711092534943449,1.1049301784181749,80.02780156690754,61.09358278196082,58.13
13724,4.537306588638726,1.2420450158625274,84.23537825823776,56.618385661025044,54.52
12535,5.71858913077228,1.9866625932671464,82.86855404329847,63.05960357530323,57.56
14083,3.8730155514602567,1.1424955429015133,83.93440946575903,58.47049029973017,55.99
13592,6.799844735800901,1.498888153451356,73.06749944438799,68.89902177804923,63.19
13230,6.145380057662209,1.618155734318119,84.53502648525065,61.92199453075571,56.78
9148,3.357644009249038,1.702464970544104,63.60627166111826,74.5122040171983,69.28
8031,4.670323103139713,1.559648683486914,76.33467293882549,67.81944154690665,62.46
11940,6.516473230248659,1.0097708474191838,60.172759814943646,71.44961127268722,67.87
10271,6.778928089165641,1.3264613082439918,69.7375748970081,57.65049345483697,57.28
10576,4.869606044999479,1.5177116433847115,70.99384604614194,72.24028964545245,66.17
11182,5.453645556842831,1.0878664991448335,71.88518074827766,73.45514381026788,66.97
13186,3.668135784368301,1.3506269312091808,80.86401620069586,64.74123837637872,60.22
10456,6.964674504547906,1.0332031087913665,71.65674303811038,67.12505875501955,62.82
14788,3.9266868055337736,1.0785784971550207,73.46080867867592,70.2961960180599,65.23
10506,6.770927096540502,1.396923276201596,67.12632392622983,58.49677254520825,58.24
7407,5.598586595969474,1.1327157540430604,71.19755374888021,65.05132152926885,61.98
14650,5.430947179515437,1.567540848261558,66.81808881789455,62.97326055544626,61.22
9711,5.050754044066034,1.6894649691372656,62.19587771305331,57.92747984324498,59.11
10088,3.9226792468710348,1.8005866991090829,78.10345780144134,62.35068844583063,58.81
8668,3.706112128022033,1.20015024424481,80.04638395665049,56.36344618770987,55.5
7147,3.8819448362807014,1.1674825822590698,78.58471038028844,55.51623813898974,55.26
13420,3.745753048577018,1.1045678403344001,73.90482131401717,57.70332578309645,57.61
11327,6.118337894267013,1.6364302495436367,71.3935734053769,74.26230223178348,66.81
10897,4.40050103666692,1.706475726486901,85.90000948715476,65.99059071790035,59.39
8950,3.2313707062535855,1.031586144825642,75.57245355408654,74.3164432230644,67.47
7365,6.876410520563246,1.9362122462436897,74.37545632889193,63.64995756660264,59.32
14395,6.535143539853703,1.0519712836514725,60.76926197419307,61.23632266170519,61.58
